order_id,customer_id,product_id,quantity,unit_price,total_price,order_date,shipping_address,payment_method,status
913,376,218,79,391.63,8649.79,2021-10-26,5605 Huxley Road,PayPal,pending
914,591,256,17,7.82,4728.74,2020-03-23,40 Kings Circle,Apple Pay,processing
915,97,894,8,458.65,3115.23,2021-06-05,41540 Eliot Lane,Apple Pay,delivered
916,57,909,78,554.43,9914.85,2020-03-05,8983 Kinsman Way,credit card,processing
917,88,329,81,914.65,3014.83,2020-03-01,40665 Farwell Court,credit card,pending
918,107,93,39,201.28,3174.19,2022-05-31,2831 5th Junction,PayPal,processing
919,525,206,36,418.53,3262.31,2021-08-05,56 Sunnyside Point,PayPal,delivered
920,450,614,45,39.95,9619.18,2021-01-24,97379 Redwing Plaza,PayPal,pending
921,803,153,30,3.38,3408.86,2020-12-23,78 Banding Terrace,Apple Pay,processing
922,573,160,94,29.68,9067.46,2022-01-29,7335 Lawn Alley,Apple Pay,processing
923,338,430,20,599.2,5419.89,2022-06-25,6 Walton Circle,PayPal,processing
924,129,405,3,651.09,4823.55,2020-12-19,1457 Delladonna Court,credit card,processing
925,19,731,10,745.82,2779.89,2021-09-11,4 6th Alley,PayPal,delivered
926,279,821,2,149.95,5910.71,2021-02-14,52463 Grover Circle,PayPal,pending
927,625,341,33,154.74,7454.19,2022-06-09,6 Cherokee Drive,credit card,shipped
928,500,691,26,294.0,8537.05,2021-09-26,725 Parkside Junction,PayPal,shipped
929,361,165,91,987.53,4118.32,2020-01-17,941 Blue Bill Park Lane,PayPal,shipped
930,196,825,15,702.46,6333.37,2020-01-31,3 Park Meadow Trail,Apple Pay,delivered
931,718,680,52,799.79,6638.34,2021-01-11,6 Barby Court,PayPal,pending
932,320,356,51,564.06,7146.9,2022-08-31,1 Toban Lane,PayPal,shipped
933,622,915,31,497.91,660.32,2022-10-11,26354 Waubesa Lane,PayPal,delivered
934,740,118,76,76.49,8309.43,2022-12-11,23703 Brentwood Drive,credit card,delivered
935,905,327,27,416.21,4547.06,2022-06-14,65 Linden Park,credit card,processing
936,645,284,35,412.77,7479.71,2021-01-01,17 Helena Park,credit card,shipped
937,969,944,15,765.18,6511.91,2021-03-15,1 Mallory Court,credit card,shipped
938,145,177,37,885.15,9122.9,2021-09-16,3 Becker Alley,Apple Pay,shipped
939,547,440,22,564.58,9462.15,2020-06-20,74 Stang Place,Apple Pay,pending
940,907,400,26,627.9,3485.58,2022-11-15,55 Glacier Hill Drive,PayPal,pending
941,934,375,53,848.3,3135.47,2022-05-13,7818 Ramsey Parkway,credit card,processing
942,826,270,26,600.25,6105.84,2021-12-22,208 4th Plaza,PayPal,delivered
943,613,768,31,582.17,7937.13,2020-05-17,4 Hanson Plaza,Apple Pay,processing
944,232,623,68,132.14,7279.73,2022-02-10,18 Macpherson Parkway,Apple Pay,delivered
945,141,820,77,947.25,685.17,2022-09-11,81831 Butternut Center,credit card,delivered
946,503,582,67,52.19,859.64,2022-08-12,8686 Duke Trail,PayPal,shipped
947,81,712,39,365.66,3445.5,2022-05-19,57041 Grim Drive,PayPal,processing
948,479,598,4,444.93,6474.25,2020-10-17,7 Bellgrove Lane,Apple Pay,pending
949,749,1,78,332.02,3252.93,2020-07-10,8302 Artisan Crossing,Apple Pay,pending
950,996,734,58,636.92,9887.64,2021-07-25,577 Morningstar Hill,PayPal,delivered
951,869,916,50,247.24,4473.33,2021-07-13,7489 Muir Crossing,Apple Pay,delivered
952,992,524,59,584.78,529.32,2022-04-29,34 Esker Plaza,Apple Pay,shipped
953,422,435,57,301.14,7347.09,2020-05-24,84 Scoville Trail,Apple Pay,pending
954,427,481,23,248.04,2537.71,2022-05-09,03 Bashford Plaza,PayPal,shipped
955,265,653,29,445.0,1160.46,2022-07-07,03 Dakota Plaza,PayPal,shipped
956,978,214,36,792.46,3778.26,2021-11-11,900 Westerfield Drive,PayPal,pending
957,318,925,61,5.18,7999.78,2020-10-30,310 Oriole Court,credit card,delivered
958,697,323,24,339.29,8729.24,2022-06-18,30 Summit Junction,credit card,delivered
959,668,363,92,61.6,9287.79,2022-09-16,89 Sutteridge Circle,credit card,delivered
960,26,956,28,455.44,5326.67,2021-07-09,9 Shoshone Place,Apple Pay,pending
961,896,482,1,7.39,3388.66,2022-04-28,9 Pepper Wood Trail,PayPal,shipped
962,726,531,23,694.75,1086.3,2020-09-15,85162 Pearson Circle,Apple Pay,delivered
963,273,584,95,780.54,5465.85,2022-08-18,39775 Nelson Alley,credit card,shipped
964,178,969,54,592.51,8584.88,2020-08-07,644 Muir Court,PayPal,pending
965,499,588,27,902.64,8633.77,2020-05-24,2241 Ohio Crossing,PayPal,shipped
966,635,300,1,478.52,1588.93,2020-03-16,9951 Delladonna Trail,PayPal,processing
967,586,279,87,17.01,3765.68,2020-04-05,15 Mandrake Pass,Apple Pay,shipped
968,438,878,71,214.71,3597.07,2020-10-08,0 Doe Crossing Parkway,PayPal,processing
969,747,648,51,362.13,1292.01,2022-04-18,49557 Elka Drive,PayPal,processing
970,778,448,41,445.56,6728.43,2020-01-18,17988 Clyde Gallagher Avenue,credit card,pending
971,590,351,35,274.71,8804.37,2020-10-24,87 Schmedeman Park,Apple Pay,shipped
972,387,622,62,118.11,4788.66,2021-02-04,335 Farmco Junction,PayPal,delivered
973,715,267,62,562.16,7826.27,2021-02-28,0264 Mendota Trail,PayPal,pending
974,576,791,41,712.35,8583.44,2021-09-17,563 Pankratz Hill,PayPal,processing
975,868,321,80,235.21,2122.28,2021-10-09,818 Hoard Way,Apple Pay,delivered
976,415,32,74,454.29,6153.12,2020-12-15,9158 Crescent Oaks Avenue,Apple Pay,processing
977,411,68,35,696.01,4831.06,2020-11-12,2 Redwing Center,PayPal,delivered
978,270,511,59,69.02,4825.1,2020-02-27,2369 Weeping Birch Hill,PayPal,processing
979,420,656,65,106.84,2992.31,2020-02-18,9 Jana Parkway,Apple Pay,processing
980,290,347,38,666.28,6723.66,2020-07-28,95815 Tennessee Junction,credit card,delivered
981,850,285,65,43.5,7612.45,2022-06-16,84 Hermina Point,Apple Pay,processing
982,254,882,64,771.99,9558.53,2020-01-17,711 Dawn Terrace,PayPal,pending
983,620,529,53,443.79,2986.53,2021-05-17,32 Loomis Trail,credit card,pending
984,331,946,10,904.93,4911.87,2021-01-25,38016 Pleasure Point,Apple Pay,delivered
985,684,390,13,617.01,4136.79,2021-04-20,462 American Park,credit card,pending
986,209,371,62,223.24,2373.59,2021-08-29,31 Daystar Center,credit card,pending
987,245,795,31,456.77,5906.82,2022-12-06,4 Hanover Terrace,credit card,shipped
988,211,617,26,423.62,7070.28,2022-06-01,953 Northview Court,PayPal,processing
989,777,589,63,943.81,4826.07,2021-03-26,285 Mendota Park,PayPal,shipped
990,805,682,38,206.86,2280.66,2020-11-15,5704 Washington Circle,credit card,shipped
991,757,331,72,852.57,6147.17,2022-06-07,7240 Reindahl Alley,Apple Pay,delivered
992,919,905,14,95.57,6003.05,2022-10-08,4679 Saint Paul Drive,credit card,pending
993,936,758,94,200.75,561.9,2022-05-27,57346 Clyde Gallagher Park,Apple Pay,delivered
994,883,254,23,900.82,2251.2,2022-06-15,0 Coleman Junction,credit card,pending
995,899,441,69,821.71,9137.68,2021-03-22,7 Independence Center,Apple Pay,pending
996,991,750,23,446.9,7656.93,2020-04-16,35 Sunnyside Crossing,credit card,processing
997,855,136,66,314.47,3358.64,2020-06-24,37 Rieder Way,credit card,processing
998,223,145,18,127.91,9079.35,2022-10-08,0097 Declaration Way,Apple Pay,delivered
999,692,995,10,436.83,9634.18,2020-10-08,5 Maywood Pass,credit card,shipped
1000,296,788,86,25.3,2699.58,2020-07-12,2 Pennsylvania Terrace,credit card,pending
1001,732,870,80,32.6,7210.36,2021-05-18,45715 Haas Terrace,PayPal,delivered
1002,875,167,34,257.28,5225.84,2022-04-30,5826 Darwin Court,PayPal,delivered
1003,627,174,99,566.03,7821.74,2021-10-09,97 Westend Alley,credit card,shipped
1004,795,213,25,578.14,9270.81,2020-03-16,23521 Garrison Trail,Apple Pay,pending
1005,506,424,9,134.0,1101.82,2021-09-05,05 Onsgard Terrace,PayPal,processing
1006,229,528,99,697.52,9544.5,2020-01-03,79 Donald Place,PayPal,delivered
1007,344,895,86,118.47,786.28,2020-10-12,37083 Anniversary Street,credit card,pending
1008,480,257,94,732.98,125.43,2022-10-16,8226 Little Fleur Pass,PayPal,processing
1009,138,112,37,360.73,4856.21,2021-04-27,3496 Menomonie Plaza,PayPal,shipped
1010,602,62,79,7.64,9138.39,2021-05-21,4123 Mallory Circle,PayPal,pending
1011,923,166,84,88.46,8382.8,2021-08-24,9318 Forest Dale Circle,PayPal,shipped
1012,968,869,45,769.04,7338.34,2022-10-13,912 Kingsford Drive,Apple Pay,processing
1013,550,948,57,808.14,910.03,2020-08-06,04 New Castle Terrace,PayPal,pending
1014,690,230,2,792.44,6730.22,2022-10-04,3 Cambridge Crossing,PayPal,shipped
1015,653,711,47,885.95,2293.61,2021-06-17,74233 Carberry Circle,PayPal,shipped
1016,434,155,90,337.32,5358.98,2022-05-18,1 Loftsgordon Parkway,Apple Pay,shipped
1017,467,437,86,505.07,6814.6,2022-08-20,40 Kipling Avenue,PayPal,pending
1018,2,776,38,320.03,5323.75,2022-08-14,9 Lighthouse Bay Court,PayPal,pending
1019,569,439,73,509.07,3655.15,2020-10-23,63 Fuller Circle,credit card,delivered
1020,785,349,26,250.07,6845.35,2020-09-02,53 North Street,PayPal,processing
1021,946,679,61,236.61,2928.37,2020-04-21,0079 Maple Point,Apple Pay,shipped
1022,65,43,86,678.83,1292.17,2021-04-05,94693 Melrose Avenue,Apple Pay,delivered
1023,767,287,38,877.56,2847.36,2020-12-14,81 Mcbride Road,PayPal,shipped
1024,628,61,17,972.2,9539.74,2020-10-30,5 David Avenue,Apple Pay,pending
1025,20,40,31,652.62,2586.5,2020-02-07,5619 Arkansas Point,PayPal,shipped
1026,884,212,82,307.15,6940.18,2022-02-07,0716 Doe Crossing Place,credit card,processing
1027,593,681,85,218.4,52.24,2021-07-19,30 Shasta Alley,PayPal,delivered
1028,443,570,90,390.71,7679.38,2022-06-22,76 Rieder Road,credit card,processing
1029,156,810,8,279.01,2076.74,2020-05-13,74818 Holmberg Court,Apple Pay,pending
1030,594,374,73,454.53,7416.45,2022-03-24,72 Loftsgordon Junction,Apple Pay,delivered
1031,534,690,89,674.0,2601.51,2022-11-21,47576 Kennedy Circle,Apple Pay,processing
1032,132,92,5,857.57,4317.17,2020-10-07,51 Red Cloud Road,credit card,processing
1033,255,443,31,498.67,7730.53,2021-03-29,2593 Hovde Plaza,credit card,shipped
1034,328,858,4,783.41,5701.99,2020-11-01,95403 Lindbergh Parkway,PayPal,processing
1035,761,320,67,383.75,4948.74,2020-04-13,444 Bellgrove Trail,credit card,processing
1036,311,138,97,274.0,2245.26,2020-10-31,0541 Michigan Circle,credit card,processing
1037,925,81,93,81.14,358.86,2021-02-02,515 Grover Court,credit card,processing
1038,745,544,8,130.1,695.89,2021-06-14,62 Harbort Place,credit card,pending
1039,27,225,4,514.89,3284.76,2020-07-15,52527 Almo Hill,Apple Pay,shipped
1040,108,305,7,672.57,4348.2,2020-07-24,51307 Fisk Pass,PayPal,pending
1041,549,809,98,148.18,5108.9,2021-08-20,63 Main Pass,Apple Pay,delivered
1042,258,382,24,254.58,9229.41,2020-12-10,93078 Northport Road,Apple Pay,delivered
1043,995,719,53,480.83,1565.85,2021-09-26,6 Mccormick Center,PayPal,shipped
1044,941,801,29,789.21,251.68,2022-04-30,64163 Dexter Pass,credit card,delivered
1045,508,297,12,173.75,1892.09,2022-05-17,24127 Porter Street,credit card,shipped
1046,16,718,37,726.37,4632.91,2022-08-02,917 Lyons Trail,Apple Pay,pending
1047,924,354,8,713.58,6629.75,2020-05-01,3 Union Park,PayPal,shipped
1048,857,513,6,142.23,4852.76,2020-11-01,2 Tomscot Drive,credit card,delivered
1049,404,53,42,649.92,8155.35,2021-05-04,1717 Elmside Terrace,PayPal,pending
1050,650,592,28,283.15,4490.22,2021-06-16,32 Anderson Hill,Apple Pay,processing
1051,662,20,73,40.46,6695.34,2022-07-16,2303 Del Sol Court,Apple Pay,delivered
1052,655,29,70,11.29,910.0,2022-01-29,82 Village Green Terrace,credit card,shipped
1053,552,861,75,119.43,8087.04,2021-06-12,355 Butterfield Center,credit card,delivered
1054,647,239,10,385.35,3385.74,2021-11-17,8 Southridge Terrace,credit card,processing
1055,78,259,67,508.33,2743.06,2020-11-09,401 Duke Point,PayPal,pending
1056,48,12,61,259.62,4573.63,2021-09-13,68 Linden Lane,Apple Pay,shipped
1057,679,965,46,931.4,5941.34,2021-09-16,55 Eagle Crest Terrace,Apple Pay,processing
1058,251,936,28,90.05,2437.01,2020-08-02,9297 Brentwood Road,credit card,processing
1059,575,56,60,793.42,6248.93,2022-12-19,021 Dakota Plaza,Apple Pay,delivered
1060,460,814,37,274.35,1460.36,2020-09-12,06 Farmco Circle,credit card,shipped
1061,56,862,63,22.16,5938.92,2021-02-10,76196 Oxford Lane,PayPal,delivered
1062,540,387,5,891.84,7298.72,2022-04-11,9975 Meadow Vale Trail,Apple Pay,shipped
1063,759,793,76,570.76,2551.92,2022-12-21,7 Washington Alley,PayPal,pending
1064,881,918,98,989.53,392.02,2020-08-31,8 Pepper Wood Lane,Apple Pay,shipped
1065,382,929,4,734.48,2296.99,2020-03-12,5726 Old Gate Parkway,Apple Pay,delivered
1066,111,700,69,296.06,2432.45,2021-03-10,43 Warrior Street,credit card,pending
1067,448,567,61,461.03,6383.11,2022-06-05,44186 Dorton Point,Apple Pay,delivered
1068,125,953,88,686.34,1114.83,2022-05-26,73700 Meadow Vale Circle,Apple Pay,processing
1069,17,189,97,514.58,4384.73,2020-09-20,0 Killdeer Drive,Apple Pay,delivered
1070,303,147,34,21.15,1222.14,2022-07-10,021 Starling Road,PayPal,delivered
1071,541,749,38,303.77,6450.86,2021-01-18,52 Jenifer Center,PayPal,pending
1072,481,630,94,611.37,8673.2,2021-10-30,74544 Stephen Way,PayPal,processing
1073,719,102,95,347.65,4243.92,2020-01-05,77 Summerview Junction,PayPal,pending
1074,87,917,56,980.51,4339.19,2021-08-14,7406 Columbus Point,credit card,processing
1075,300,78,45,811.68,2188.08,2020-07-03,4895 Becker Drive,credit card,delivered
1076,199,667,31,368.89,5541.96,2020-09-11,584 Del Sol Point,PayPal,processing
1077,383,580,34,44.43,8551.95,2022-12-15,82607 Westend Junction,PayPal,processing
1078,676,518,16,289.63,9247.89,2020-03-19,45278 Morning Road,Apple Pay,pending
1079,866,326,27,530.98,4611.97,2022-07-19,5058 Cambridge Avenue,PayPal,shipped
1080,632,36,94,729.5,4645.69,2022-05-25,01022 Graceland Drive,Apple Pay,processing
1081,22,190,70,812.26,1072.95,2022-11-23,89492 Gale Circle,Apple Pay,delivered
1082,819,243,45,363.96,5951.25,2021-07-27,0946 Longview Crossing,Apple Pay,processing
1083,280,55,13,631.78,8356.64,2020-07-24,095 6th Point,credit card,processing
1084,388,923,85,99.79,8922.72,2021-05-30,8807 Burrows Trail,Apple Pay,processing
1085,519,50,100,541.18,6599.36,2020-11-28,7026 Lillian Terrace,Apple Pay,processing
1086,203,473,18,163.94,8385.64,2021-11-27,740 Browning Plaza,Apple Pay,pending
1087,598,587,52,100.44,6009.56,2020-10-26,1 Fallview Lane,Apple Pay,shipped
1088,85,914,25,692.24,5516.09,2022-06-18,332 Lake View Road,Apple Pay,pending
1089,66,89,97,911.61,6437.37,2020-01-19,58349 Russell Parkway,Apple Pay,shipped
1090,915,281,30,148.25,4460.16,2021-02-01,0689 North Lane,Apple Pay,delivered
1091,401,883,51,314.41,7486.9,2022-09-26,9946 Dakota Place,credit card,delivered
1092,79,436,1,735.34,2336.81,2021-09-11,0645 Eastwood Pass,credit card,pending
1093,93,484,95,358.11,1701.71,2021-08-13,78422 Utah Drive,credit card,delivered
1094,423,701,47,966.83,9678.64,2020-04-25,98 Alpine Avenue,credit card,processing
1095,720,910,22,127.49,7239.4,2022-07-04,28550 Main Avenue,credit card,processing
1096,515,860,87,597.05,676.12,2021-02-22,503 Oak Terrace,PayPal,shipped
1097,672,485,69,742.38,5028.23,2021-12-07,9656 Columbus Street,PayPal,shipped
1098,299,522,22,801.87,8060.26,2021-01-27,7 Bartillon Way,PayPal,shipped
1099,739,30,25,776.61,9262.39,2020-07-29,65897 Sheridan Way,credit card,shipped
1100,927,634,99,340.64,3878.75,2021-07-12,486 Hagan Junction,credit card,processing
1101,316,109,65,933.47,4062.47,2021-05-02,9 Forest Run Lane,Apple Pay,processing
1102,486,201,47,755.96,6528.19,2021-10-20,5 Kennedy Parkway,Apple Pay,delivered
1103,731,906,62,552.46,465.01,2021-07-09,123 Delladonna Junction,Apple Pay,pending
1104,237,175,33,23.59,4761.31,2020-06-30,926 Becker Plaza,credit card,shipped
1105,202,313,71,71.11,8615.08,2020-08-21,85 Moulton Junction,PayPal,delivered
1106,390,59,66,244.32,7908.1,2022-10-31,511 Vera Park,Apple Pay,shipped
1107,702,834,27,770.48,5457.36,2020-02-03,2621 Northridge Road,PayPal,pending
1108,504,10,55,553.44,4066.74,2022-12-16,3 Starling Parkway,PayPal,processing
1109,264,318,22,633.76,8077.99,2022-10-15,01 Goodland Crossing,Apple Pay,processing
1110,970,100,69,701.99,7466.97,2021-01-25,572 Melrose Crossing,credit card,shipped
1111,392,633,7,419.15,2932.12,2020-12-12,7733 Oak Parkway,PayPal,processing
1112,437,947,34,383.32,4995.31,2020-06-23,9876 Eagle Crest Junction,credit card,processing
1113,953,398,7,63.82,8157.6,2021-09-09,06939 Burrows Drive,PayPal,shipped
1114,143,182,84,595.31,6483.44,2021-10-09,8 Beilfuss Lane,Apple Pay,delivered
1115,408,516,41,704.57,3324.81,2021-05-01,6 Schurz Hill,PayPal,shipped
1116,762,151,9,224.03,864.66,2021-06-12,9625 Riverside Junction,Apple Pay,processing
1117,538,422,65,884.35,7320.17,2020-05-04,958 Aberg Junction,PayPal,delivered
1118,403,831,61,468.41,6671.4,2020-03-09,73133 Oak Valley Street,Apple Pay,processing
1119,557,745,76,582.34,7098.61,2021-01-07,7 Killdeer Avenue,PayPal,shipped
1120,705,889,66,386.81,6909.18,2022-01-30,33694 Cherokee Crossing,credit card,delivered
1121,957,606,1,75.04,8404.01,2022-03-03,0487 Village Place,PayPal,pending
1122,629,754,71,263.23,4444.28,2020-10-26,65068 Vidon Drive,Apple Pay,processing
1123,776,597,31,180.71,3135.08,2021-08-26,3162 Burning Wood Point,credit card,shipped
1124,102,898,20,648.58,2281.75,2020-04-05,22127 Cardinal Hill,credit card,shipped
1125,551,724,98,771.82,2366.43,2020-07-03,6 Grayhawk Point,credit card,delivered
1126,165,563,33,4.79,7079.86,2020-08-01,220 Farragut Way,Apple Pay,processing
1127,664,811,23,314.54,2449.74,2020-07-25,5 Shopko Parkway,PayPal,delivered
1128,464,464,58,233.13,9206.45,2021-10-19,44704 Butterfield Park,PayPal,processing
1129,527,289,14,457.69,7840.03,2021-02-11,859 Mendota Trail,Apple Pay,processing
1130,463,362,76,189.09,1561.57,2022-02-07,5710 Dryden Point,Apple Pay,shipped
1131,122,822,54,752.62,9962.09,2022-02-16,695 Nancy Crossing,PayPal,delivered
1132,704,572,34,316.51,6822.7,2021-08-19,1548 Reindahl Circle,Apple Pay,pending
1133,682,188,44,394.61,5241.5,2020-08-24,21210 Tomscot Center,credit card,processing
1134,113,783,86,501.14,740.51,2021-11-02,69 Clove Alley,credit card,processing
1135,103,407,18,118.49,3311.68,2021-05-21,57385 Scoville Drive,credit card,shipped
1136,583,566,25,168.04,2913.64,2021-07-30,41107 Pierstorff Parkway,credit card,shipped
1137,168,937,96,372.27,2322.97,2022-09-13,6 Amoth Point,Apple Pay,shipped
1138,195,887,80,579.21,8518.4,2021-03-05,51 Bartillon Center,PayPal,delivered
1139,798,812,16,173.23,5161.59,2022-08-22,55662 Heath Park,credit card,pending
1140,882,158,81,385.01,8861.48,2021-07-29,113 Sunbrook Terrace,credit card,pending
1141,817,370,81,588.47,340.88,2021-09-22,26 Bartillon Trail,PayPal,pending
1142,457,38,41,937.25,3216.01,2022-07-15,37 Parkside Terrace,PayPal,delivered
1143,611,493,32,810.7,9808.28,2021-05-11,55 Huxley Street,credit card,shipped
1144,242,913,61,854.22,7814.26,2021-10-22,642 North Trail,PayPal,shipped
1145,492,384,77,285.92,1008.95,2020-12-24,4637 Old Shore Street,Apple Pay,pending
1146,189,859,5,326.95,3935.48,2021-07-06,7 Maple Wood Drive,credit card,pending
1147,238,18,21,69.12,3311.49,2021-11-21,4356 Northfield Point,Apple Pay,processing
1148,582,777,77,324.89,5852.65,2022-03-21,51 Stuart Crossing,credit card,delivered
1149,360,651,93,679.46,32.76,2022-07-21,08347 Menomonie Plaza,PayPal,processing
1150,402,596,86,941.46,2377.35,2022-07-29,06 Jay Park,credit card,processing
1151,975,927,87,530.87,8934.24,2022-12-06,32864 Eastwood Way,PayPal,delivered
1152,501,654,35,192.91,8282.78,2022-10-02,614 Banding Alley,PayPal,delivered
1153,877,416,39,391.07,6313.49,2022-01-14,84897 Corscot Parkway,credit card,delivered
1154,343,919,18,475.02,4544.01,2020-11-27,4 Sheridan Park,Apple Pay,processing
1155,878,781,32,113.85,8557.11,2022-01-27,2 Oak Lane,Apple Pay,processing
1156,327,676,93,164.09,2114.88,2021-08-12,6865 Arrowood Street,PayPal,processing
1157,36,308,51,950.95,3110.21,2020-12-30,9 Hovde Plaza,PayPal,shipped
1158,945,848,45,558.95,4737.49,2022-12-15,1376 Schlimgen Center,credit card,delivered
1159,59,976,75,732.17,7651.11,2020-05-28,9884 Calypso Crossing,Apple Pay,pending
1160,743,709,16,361.27,764.68,2021-04-19,51 Fairview Terrace,credit card,delivered
1161,250,687,58,332.41,4650.86,2020-04-22,111 Gateway Street,credit card,pending
1162,152,255,22,684.13,2617.02,2020-03-07,153 Anhalt Parkway,PayPal,shipped
1163,988,197,23,23.66,3609.29,2022-05-01,81 Prentice Avenue,Apple Pay,shipped
1164,539,787,2,895.72,2239.05,2022-09-27,3858 Loftsgordon Plaza,credit card,processing
1165,145,134,71,609.01,9319.5,2021-02-24,0672 School Trail,credit card,processing
1166,372,578,81,695.17,7539.39,2020-02-15,12007 Ramsey Alley,PayPal,pending
